ts,symbol,interval,open,high,low,close,volume,start_ms,start_iso,ema_5,ema_12,ema_21,rsi,bb_mid,bb_up,bb_low,bb_width,vwap,vwap_dist_pct,vwap_score,vwap_status,bb_status,bb_score,ema_dist_pct,ema_score,ema_status,ema_pair_abs_diff_12_21,ema_pair_spread_pct_12_21,ema_pair_score_12_21,ema_pair_status_12_21,ema_dist_pct_21,ema_score_21,ema_status_21,ema_pair_abs_diff,ema_pair_spread_pct,ema_pair_score,ema_pair_status,candle_pattern,time_open,time_close,total_bids_last,total_asks_last,total_bids_peak,total_asks_peak,bid_notional_last,ask_notional_last,best_bid_price,best_ask_price,mid_price,spread_abs,spread_bps,bid_ask_ratio_last,liq_imbalance_last,top_bids_last,top_asks_last,top_bids_peak,top_asks_peak,top_bids_last_qty_sum,top_asks_last_qty_sum,top_bids_last_notional,top_asks_last_notional,depth_bids_last_10bps,depth_asks_last_10bps,depth_bids_last_25bps,depth_asks_last_25bps,depth_bids_last_50bps,depth_asks_last_50bps,updates_count,levels_changed_bid,levels_changed_ask,time,th_buy_vol_total,th_sell_vol_total,th_total_vol,th_buy_trades_count,th_sell_trades_count,th_trades_count_total,th_open,th_high,th_low,th_close,th_range,th_body,th_body_ratio,th_direction,th_close_pos_in_range,th_buy_wall_pct,th_buy_wall_avg_size,th_buy_wall_min_size,th_sell_wall_pct,th_sell_wall_avg_size,th_sell_wall_min_size,th_buy_near_high_pct,th_sell_near_low_pct,th_buy_top_price_avg,th_sell_low_price_avg,th_delta_vol,th_delta_ratio,th_count_imbalance,th_duration_sec,th_trades_per_sec,th_max_gap_ms,th_vwap_trades,th_no_trades_flag,th_side_inferred_flag,th_partial_first_flag,vd_buy_vol,vd_sell_vol,vd_buy_count,vd_sell_count,vd_total_count,vd_notional_buy,vd_notional_sell,vd_avg_trade_size,vd_vwap_trades,vd_large_trades_count,vd_large_trades_vol,vd_total_vol,vd_delta_vol,vd_delta_notional,vd_buy_ratio,vd_sell_ratio,vd_delta_ratio,vd_aggressor_imbalance,vd_vol_sma,vd_vd_over_sma,vd_score,vd_status,vd_no_trades_flag,vd_side_inferred_flag,close_t+30s,dpp_30s,long_profitable_30s,short_profitable_30s,close_t+60s,dpp_60s,long_profitable_60s,short_profitable_60s,close_t+90s,dpp_90s,long_profitable_90s,short_profitable_90s,close_t+120s,dpp_120s,long_profitable_120s,short_profitable_120s,filled_at_30s,filled_at_60s,filled_at_90s,filled_at_120s,friction_pct_used
2025-09-06 18:22:30+00:00,BTCUSDT,30s,110161.0,110161.1,110161.0,110161.0,1.3619999999999999,1757182920000,2025-09-06T18:22:00+00:00,110161.0,110161.0,110161.0,50.0,,,,,110161.03333333333,0.0,100.0,VWAP > CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,SHOOTING_STAR,1757182922.6816506,1757182953.0980275,18.499,2.818,53.778,9.562,2037805.9145,310458.838,110161.0,110161.1,110161.05,0.10000000000582077,0.009077618632522181,6.564584811923349,0.7356100764647933,"[array([1.10161e+05, 7.23700e+00]) array([1.101536e+05, 2.795000e+00])
 array([1.101562e+05, 1.589000e+00])]","[array([1.101752e+05, 6.350000e-01]) array([1.101611e+05, 5.290000e-01])
 array([1.101671e+05, 3.900000e-01])]","[array([1.10161e+05, 7.42300e+00]) array([1.101533e+05, 3.281000e+00])
 array([1.101536e+05, 2.799000e+00])]","[array([1.101611e+05, 2.290000e+00]) array([1.101726e+05, 8.900000e-01])
 array([1.101727e+05, 8.390000e-01])]",11.621,1.554,1280152.6708,171201.6429,18.499,2.818,18.499,2.818,18.499,2.818,896,2198,310,2025-09-06 18:22:00+00:00,0.389,0.9730000000000001,1.362,10,7,17,110161.0,110161.1,110161.0,110161.0,0.10000000000582077,0.0,0.0,0,0.0,52.956298064379695,0.206,0.206,60.534429536963586,0.589,0.589,99.99999974293058,99.99999989722508,110161.1,110161.0,-0.5840000000000001,-0.42878120379678325,0.1764705882249135,25.787,0.6592469073564199,8744.0,110161.02848005798,0,0,0,0.389,0.9730000000000001,10,7,17,42852.6679,107186.65299999999,0.08011764705882353,110161.02856085893,2,0.861,1.362,-0.5840000000000001,-64333.98509999999,0.28560939773450117,0.7143906015312844,-0.42878120379678325,0.1764705882249135,1.362,-0.42878120379678325,29,VD_STRONG_SELL,0,0,110165.6,0.0041757064659959705,False,False,110173.1,0.01098392353011122,False,False,,,,,,,,,2025-09-06 18:23:00+00:00,2025-09-06 18:23:30+00:00,,,0.07
2025-09-06 18:23:00+00:00,BTCUSDT,30s,110161.1,110165.6,110161.0,110165.6,1.3049999999999995,1757182950000,2025-09-06T18:22:30+00:00,110165.6,110165.6,110165.6,50.0,,,,,110164.06666666665,0.0,100.0,VWAP < CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,GREEN,1757182953.098028,1757182982.0010586,13.431,3.819,118.70400000000001,9.145999999999999,1479609.0928,420747.9157,110165.5,110165.6,110165.55,0.10000000000582077,0.00907724783344891,3.516889238020424,0.5572173913043478,"[array([1.101655e+05, 8.731000e+00]) array([1.101583e+05, 1.287000e+00])
 array([1.10161e+05, 5.40000e-01])]","[array([1.101752e+05, 6.350000e-01]) array([1.101656e+05, 5.890000e-01])
 array([1.101735e+05, 4.540000e-01])]","[array([1.101655e+05, 1.515000e+01]) array([1.101638e+05, 1.067900e+01])
 array([1.101626e+05, 9.740000e+00])]","[array([1.101656e+05, 2.276000e+00]) array([1.101726e+05, 7.360000e-01])
 array([1.101752e+05, 6.350000e-01])]",10.558,1.678,1163115.6526,184867.5594,13.431,3.819,13.431,3.819,13.431,3.819,820,1979,250,2025-09-06 18:22:30+00:00,0.899,0.40599999999999997,1.305,28,19,47,110161.1,110165.6,110161.0,110165.6,4.600000000005821,4.5,0.9782608693513141,1,0.9999999997826087,50.2780867071434,0.452,0.452,39.65517231612027,0.161,0.161,99.9999998887653,99.99999975369458,110165.6,110161.0,0.49300000000000005,0.37777777748829294,0.19148936169805345,26.155,1.7969795450200725,3001.0,110162.10152478007,0,0,0,0.8990000000000001,0.40599999999999997,28,19,47,99035.14159999999,44726.401,0.027765957446808508,110162.10160911104,5,0.8940000000000001,1.3050000000000002,0.49300000000000016,54308.74059999999,0.6888888883610047,0.3111111108727117,0.37777777748829294,0.19148936169805345,1.3050000000000002,0.37777777748829294,69,VD_WEAK_BUY,0,0,110173.1,0.006807932784825753,False,False,,,,,,,,,,,,,2025-09-06 18:23:30+00:00,,,,0.07
2025-09-06 18:23:30+00:00,BTCUSDT,30s,110165.6,110174.9,110165.6,110173.1,6.752,1757182980000,2025-09-06T18:23:00+00:00,110173.1,110173.1,110173.1,50.0,,,,,110171.2,0.0,100.0,VWAP < CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,GREEN,1757182982.0010593,1757183011.0316794,10.107,16.782,63.782000000000004,35.376,1113395.5519,1848950.9032,110171.2,110173.2,110172.2,2.0,0.18153399859492686,0.6022524132999642,-0.24824277585629814,"[array([1.101589e+05, 2.211000e+00]) array([1.101622e+05, 1.363000e+00])
 array([1.101588e+05, 1.363000e+00])]","[array([1.101732e+05, 7.081000e+00]) array([1.101742e+05, 2.856000e+00])
 array([1.101743e+05, 1.069000e+00])]","[array([1.101655e+05, 8.788000e+00]) array([1.101731e+05, 6.462000e+00])
 array([1.101589e+05, 3.316000e+00])]","[array([1.101732e+05, 7.314000e+00]) array([1.101818e+05, 4.676000e+00])
 array([1.101742e+05, 2.856000e+00])]",4.936999999999999,11.006,543858.8509,1212570.2711,10.107,16.782,10.107,16.782,10.107,16.782,948,2083,634,2025-09-06 18:23:00+00:00,2.6449999999999996,4.107,6.752,60,33,93,110165.6,110174.9,110165.6,110173.1,9.299999999988358,7.5,0.8064516128175201,1,0.8064516128175201,29.187145546621124,0.386,0.318,11.663014362877277,0.479,0.479,99.9999999621928,99.99999997565132,110174.85,110173.1,-1.4620000000000006,-0.21652843598688865,0.29032258064203953,27.945,3.3279656468062266,3653.0,110172.15392325653,0,0,0,2.6450000000000005,4.107,60,33,93,291401.46170000004,452480.9217,0.0726021505376344,110172.15393955715,10,3.6059999999999994,6.752000000000001,-1.4619999999999997,-161079.45999999996,0.39173578193250363,0.6082642179193921,-0.2165284359868885,0.29032258064203953,6.752000000000001,-0.2165284359868885,39,VD_WEAK_SELL,0,0,,,,,,,,,,,,,,,,,,,,,0.07
2025-09-06 18:26:00+00:00,BTCUSDT,30s,110116.9,110116.9,110116.8,110116.8,1.8099999999999998,1757183130000,2025-09-06T18:25:30+00:00,110116.8,110116.8,110116.8,50.0,,,,,110116.83333333333,0.0,100.0,VWAP > CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,RED,1757183149.363166,1757183161.2704642,10.782,11.386,17.817,16.886,1187240.2317000001,1253884.8728999998,110116.8,110116.9,110116.85,0.09999999999126885,0.009081262312831219,0.9469523976813632,-0.027246481414651715,"[array([1.101168e+05, 4.586000e+00]) array([1.101088e+05, 1.421000e+00])
 array([1.101111e+05, 1.363000e+00])]","[array([1.101169e+05, 1.931000e+00]) array([1.101273e+05, 1.543000e+00])
 array([1.101274e+05, 1.071000e+00])]","[array([1.101168e+05, 5.130000e+00]) array([1.101088e+05, 1.944000e+00])
 array([1.101111e+05, 1.363000e+00])]","[array([1.101169e+05, 5.182000e+00]) array([1.101273e+05, 1.543000e+00])
 array([1.101274e+05, 1.073000e+00])]",7.37,4.545,811541.6789,500508.60319999995,10.782,11.386,10.782,11.386,10.782,11.386,290,659,225,2025-09-06 18:25:30+00:00,0.398,1.412,1.81,13,6,19,110116.9,110116.9,110116.8,110116.8,0.09999999999126885,0.09999999999126885,0.9999999900000001,-1,0.0,72.61306514418825,0.289,0.289,87.53541070287861,1.236,1.236,99.99999974874372,99.99999992917846,110116.9,110116.8,-1.0139999999999998,-0.5602209941656237,0.3684210526121884,7.492,2.5360384410037375,2368.0,110116.82192811224,0,0,0,0.398,1.412,13,6,19,43826.5262,155484.9216,0.09526315789473683,110116.82198888945,2,1.525,1.81,-1.0139999999999998,-111658.39540000001,0.21988950264094503,0.7801104968065686,-0.5602209941656237,0.3684210526121884,1.81,-0.5602209941656237,22,VD_STRONG_SELL,0,0,110113.8,-0.0027243799311276753,False,False,110149.9,0.030058991906767422,False,False,110167.9,0.046405271493533476,False,False,110167.9,0.046405271493533476,False,False,2025-09-06 18:26:30+00:00,2025-09-06 18:27:00+00:00,2025-09-06 18:27:30+00:00,2025-09-06 18:28:00+00:00,0.07
2025-09-06 18:26:30+00:00,BTCUSDT,30s,110116.9,110121.2,110113.2,110113.8,5.772,1757183160000,2025-09-06T18:26:00+00:00,110113.8,110113.8,110113.8,50.0,,,,,110116.06666666667,0.0,100.0,VWAP > CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,RED,1757183161.2704651,1757183191.930515,15.088000000000001,10.092,91.117,56.667,1661333.2806,1111354.138,110113.7,110113.8,110113.75,0.10000000000582077,0.009081517976258257,1.495045580657947,0.19841143764892774,"[array([1.101137e+05, 5.008000e+00]) array([1.10109e+05, 1.81500e+00])
 array([1.101057e+05, 1.798000e+00])]","[array([1.101212e+05, 1.731000e+00]) array([1.101214e+05, 1.001000e+00])
 array([1.101218e+05, 1.000000e+00])]","[array([1.101211e+05, 1.478100e+01]) array([1.101137e+05, 5.043000e+00])
 array([1.101045e+05, 4.945000e+00])]","[array([1.101211e+05, 8.344000e+00]) array([1.101212e+05, 5.968000e+00])
 array([1.101143e+05, 5.329000e+00])]",8.621,3.732,949267.2932,410973.1186,15.088000000000001,10.092,15.088000000000001,10.092,15.088000000000001,10.092,961,2497,871,2025-09-06 18:26:00+00:00,0.786,4.985999999999999,5.7719999999999985,44,55,99,110116.9,110121.2,110113.2,110113.8,8.0,3.099999999991269,0.38749999995047113,-1,0.0749999999913526,33.84223914269435,0.133,0.117,42.298435611251826,1.0545,0.746,99.99999987277354,99.99999997994384,110121.2,110113.35,-4.199999999999999,-0.7276507275246621,-0.11111111110998877,28.463,3.478199768120015,3141.0,110117.05930178153,0,0,0,0.786,4.985999999999999,44,55,99,86552.02550000002,549043.6409000001,0.05830303030303031,110117.05932084026,10,4.527,5.7719999999999985,-4.199999999999999,-462491.6154000001,0.13617463615104394,0.863825363675706,-0.7276507275246621,-0.11111111110998877,5.7719999999999985,-0.7276507275246621,14,VD_STRONG_SELL,0,0,110149.9,0.03278426500583149,False,False,110167.9,0.04913098993949102,False,False,110167.9,0.04913098993949102,False,False,110154.2,0.03668931596220835,False,False,2025-09-06 18:27:00+00:00,2025-09-06 18:27:30+00:00,2025-09-06 18:28:00+00:00,2025-09-06 18:28:30+00:00,0.07
2025-09-06 18:27:00+00:00,BTCUSDT,30s,110113.7,110149.9,110113.7,110149.9,6.010999999999999,1757183190000,2025-09-06T18:26:30+00:00,110149.9,110149.9,110149.9,50.0,,,,,110137.83333333333,0.01,100.0,VWAP < CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,GREEN,1757183191.9305158,1757183221.5681217,16.529,9.9,567.948,47.906,1820559.5218,1090540.6983,110149.9,110150.0,110149.95,0.10000000000582077,0.009078533399771927,1.6695959595959595,0.2508229596276817,"[array([1.101499e+05, 4.588000e+00]) array([1.101375e+05, 2.976000e+00])
 array([1.101383e+05, 1.643000e+00])]","[array([1.1015e+05, 4.2340e+00]) array([1.1016e+05, 1.0370e+00])
 array([1.101626e+05, 6.820000e-01])]","[array([1.101311e+05, 2.091800e+01]) array([1.101468e+05, 1.854100e+01])
 array([1.101393e+05, 1.758300e+01])]","[array([1.101394e+05, 5.883000e+00]) array([1.1015e+05, 4.2990e+00])
 array([1.101486e+05, 1.753000e+00])]",9.207,5.953,1014094.1681,655741.9132,16.529,9.9,16.529,9.9,16.529,9.9,929,2846,1015,2025-09-06 18:26:30+00:00,4.058,1.953,6.011,138,22,160,110113.7,110149.9,110113.7,110149.9,36.19999999999709,36.19999999999709,0.9999999999723758,1,0.9999999999723758,44.972893039681395,0.365,0.288,22.427035318777758,0.438,0.438,99.99999997535731,99.99999994879671,110149.2,110113.7,2.1049999999999995,0.35019131586255337,0.7249999999954688,27.569,5.803620007979978,6681.0,110133.50049739917,0,0,0,4.058,1.953,138,22,160,446910.9863,215101.48530000006,0.03756875,110133.50051570285,16,4.454000000000001,6.011,2.1049999999999995,231809.50099999993,0.6750956578480958,0.32490434198554247,0.35019131586255337,0.7249999999954688,6.011,0.35019131586255337,68,VD_WEAK_BUY,0,0,110167.9,0.016341367536420823,False,False,110167.9,0.016341367536420823,False,False,110154.2,0.0039037711337031726,False,False,110153.8,0.0035406296328991047,False,False,2025-09-06 18:27:30+00:00,2025-09-06 18:28:00+00:00,2025-09-06 18:28:30+00:00,2025-09-06 18:29:00+00:00,0.07
2025-09-06 18:27:30+00:00,BTCUSDT,30s,110149.9,110167.9,110149.9,110167.9,2.915,1757183220000,2025-09-06T18:27:00+00:00,110167.9,110167.9,110167.9,50.0,,,,,110161.89999999998,0.01,100.0,VWAP < CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,GREEN,1757183221.568122,1757183251.550032,18.982,7.848,426.471,48.123,2091159.4982,864675.7074,110167.8,110167.9,110167.85,0.09999999999126885,0.00907705832429959,2.4187054026503567,0.41498322773015284,"[array([1.101678e+05, 1.132700e+01]) array([1.101595e+05, 2.603000e+00])
 array([1.101613e+05, 1.363000e+00])]","[array([1.101824e+05, 1.121000e+00]) array([1.101679e+05, 8.960000e-01])
 array([1.101779e+05, 7.360000e-01])]","[array([1.101589e+05, 2.043100e+01]) array([1.1015e+05, 1.8961e+01])
 array([1.101608e+05, 1.768400e+01])]","[array([1.1015e+05, 5.0880e+00]) array([1.101652e+05, 4.059000e+00])
 array([1.101679e+05, 3.192000e+00])]",15.293,2.753,1684765.7010000001,303315.8432,18.982,7.848,18.982,7.848,18.982,7.848,1012,3136,1240,2025-09-06 18:27:00+00:00,1.7779999999999998,1.137,2.915,55,18,73,110149.9,110167.9,110149.9,110167.9,18.0,18.0,0.9999999999444444,1,0.9999999999444444,42.18222719787277,0.375,0.3,24.274406311104304,0.276,0.276,99.99999994375702,99.99999991204925,110167.9,110149.9,0.6409999999999998,0.21989708397259097,0.50684931506155,28.27,2.5822426600636716,5184.0,110157.75296392529,0,0,0,1.7779999999999996,1.1369999999999998,55,18,73,195861.3575,125248.49250000001,0.03993150684931507,110157.75300167747,8,1.9950000000000003,2.914999999999999,0.6409999999999998,70612.865,0.609948541814769,0.39005145784217793,0.21989708397259103,0.50684931506155,2.914999999999999,0.21989708397259103,61,VD_WEAK_BUY,0,0,110167.9,0.0,False,False,110154.2,-0.01243556426145646,False,False,110153.8,-0.01279864642966896,False,False,110149.9,-0.01633869756980028,False,False,2025-09-06 18:28:00+00:00,2025-09-06 18:28:30+00:00,2025-09-06 18:29:00+00:00,2025-09-06 18:29:30+00:00,0.07
2025-09-06 18:28:00+00:00,BTCUSDT,30s,110167.9,110167.9,110167.8,110167.9,0.664,1757183250000,2025-09-06T18:27:30+00:00,110167.9,110167.9,110167.9,50.0,,,,,110167.86666666667,0.0,100.0,VWAP < CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,HAMMER,1757183251.5500324,1757183281.694172,17.805,6.414,55.712,12.361,1961477.2881,706692.123,110167.8,110167.9,110167.85,0.09999999999126885,0.00907705832429959,2.7759588400374184,0.4703332094636442,"[array([1.101678e+05, 8.302000e+00]) array([1.101595e+05, 2.603000e+00])
 array([1.101605e+05, 1.592000e+00])]","[array([1.101824e+05, 2.054000e+00]) array([1.101803e+05, 7.250000e-01])
 array([1.101826e+05, 6.920000e-01])]","[array([1.101678e+05, 1.136700e+01]) array([1.101595e+05, 3.762000e+00])
 array([1.101613e+05, 2.956000e+00])]","[array([1.101679e+05, 3.958000e+00]) array([1.101824e+05, 2.054000e+00])
 array([1.101803e+05, 7.250000e-01])]",12.497,3.4709999999999996,1376733.7701,382441.7263,17.805,6.414,17.805,6.414,17.805,6.414,856,1657,682,2025-09-06 18:27:30+00:00,0.64,0.024,0.664,25,5,30,110167.9,110167.9,110167.8,110167.9,0.09999999999126885,0.0,0.0,0,0.9999999900000001,21.093749967041017,0.135,0.135,37.49999843750007,0.009,0.009,99.99999984375,99.99999583333351,110167.9,110167.8,0.616,0.927710841976339,0.6666666666444444,28.035,1.070090957731407,4910.0,110167.89621962667,0,0,0,0.64,0.024,25,5,30,70507.456,2644.0272,0.022133333333333335,110167.89638537625,3,0.33799999999999997,0.664,0.616,67863.42880000001,0.9638554202351575,0.03614457825881841,0.927710841976339,0.6666666666444444,0.664,0.927710841976339,96,VD_STRONG_BUY,0,0,110154.2,-0.01243556426145646,False,False,110153.8,-0.01279864642966896,False,False,110149.9,-0.01633869756980028,False,False,110135.4,-0.029500426167694944,False,False,2025-09-06 18:28:30+00:00,2025-09-06 18:29:00+00:00,2025-09-06 18:29:30+00:00,2025-09-06 18:30:00+00:00,0.07
2025-09-06 18:28:30+00:00,BTCUSDT,30s,110167.9,110175.7,110154.2,110154.2,3.5540000000000003,1757183280000,2025-09-06T18:28:00+00:00,110154.2,110154.2,110154.2,50.0,,,,,110161.36666666665,0.01,100.0,VWAP > CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,RED,1757183281.6941724,1757183312.152748,6.5040000000000004,14.712,170.822,346.36899999999997,716407.4735000001,1620639.1949,110154.1,110154.2,110154.15,0.09999999999126885,0.009078187248621033,0.4420880913539968,-0.38687782805429854,"[array([1.101541e+05, 1.977000e+00]) array([1.10147e+05, 5.50000e-01])
 array([1.101519e+05, 4.540000e-01])]","[array([1.101542e+05, 7.020000e+00]) array([1.101544e+05, 2.651000e+00])
 array([1.101676e+05, 6.500000e-01])]","[array([1.101736e+05, 1.250000e+01]) array([1.101756e+05, 1.050100e+01])
 array([1.101722e+05, 9.104000e+00])]","[array([1.101649e+05, 1.658600e+01]) array([1.101708e+05, 1.636300e+01])
 array([1.10167e+05, 1.59950e+01])]",2.9810000000000003,10.321,328364.46830000007,1136910.7384,6.5040000000000004,14.712,6.5040000000000004,14.712,6.5040000000000004,14.712,857,2626,1129,2025-09-06 18:28:00+00:00,2.8600000000000003,0.6940000000000001,3.5540000000000003,39,51,90,110167.9,110175.7,110154.2,110154.2,21.5,13.69999999999709,0.6372093022958084,-1,0.0,39.09090907724094,0.559,0.443,19.74063397731897,0.0685,0.055,99.99999996503496,99.99999985590779,110175.7,110154.65,2.1660000000000004,0.6094541360130968,-0.13333333333185185,28.418,3.1670068266591596,9602.0,110165.24752105647,0,0,0,2.8599999999999994,0.6940000000000001,39,51,90,315070.634,76456.6558,0.03948888888888889,110165.24755202301,9,2.502,3.5539999999999994,2.1659999999999995,238613.9782,0.8047270678658618,0.19527293185276512,0.6094541360130967,-0.13333333333185185,3.5539999999999994,0.6094541360130967,80,VD_STRONG_BUY,0,0,110153.8,-0.00036312732514436963,False,False,110149.9,-0.003903618745361421,False,False,110135.4,-0.017066984282036374,False,False,110128.5,-0.02333093064086262,False,False,2025-09-06 18:29:00+00:00,2025-09-06 18:29:30+00:00,2025-09-06 18:30:00+00:00,2025-09-06 18:30:30+00:00,0.07
2025-09-06 18:29:00+00:00,BTCUSDT,30s,110154.1,110154.2,110150.0,110153.8,14.037999999999998,1757183310000,2025-09-06T18:28:30+00:00,110153.8,110153.8,110153.8,50.0,,,,,110152.66666666667,0.0,100.0,VWAP < CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,RED,1757183312.1527486,1757183341.5198798,7.975,15.346,61.698,128.415,878414.9148,1690456.483,110153.7,110153.8,110153.75,0.10000000000582077,0.009078220215455285,0.5196793952821582,-0.31606706401955326,"[array([1.101418e+05, 1.603000e+00]) array([1.101456e+05, 1.381000e+00])
 array([1.101476e+05, 8.730000e-01])]","[array([1.101538e+05, 4.275000e+00]) array([1.101541e+05, 2.565000e+00])
 array([1.101544e+05, 2.426000e+00])]","[array([1.101501e+05, 7.043000e+00]) array([1.101537e+05, 5.455000e+00])
 array([1.1015e+05, 4.3740e+00])]","[array([1.101531e+05, 1.774600e+01]) array([1.10154e+05, 1.59260e+01])
 array([1.101529e+05, 1.502900e+01])]",3.857,9.266,424827.23380000005,1020687.3359000001,7.975,15.346,7.975,15.346,7.975,15.346,829,2460,565,2025-09-06 18:28:30+00:00,13.709999999999997,0.328,14.037999999999997,65,20,85,110154.1,110154.2,110150.0,110153.8,4.19999999999709,0.3000000000029104,0.07142857141230707,-1,0.9047619045478051,22.04230488533609,1.5110000000000001,1.283,33.841463311458945,0.111,0.111,99.99999999270605,99.99999969512194,110154.2,110150.0,13.381999999999998,0.9532696964700621,0.529411764699654,26.901,3.1597338388907477,8947.0,110150.2607059303,0,0,0,13.709999999999999,0.328,65,20,85,1510159.0015,36130.358400000005,0.16515294117647059,110150.26071376906,9,7.001999999999999,14.037999999999998,13.382,1474028.6431,0.9766348481994134,0.023365151729351396,0.9532696964700621,0.529411764699654,14.037999999999998,0.9532696964700621,98,VD_STRONG_BUY,0,0,110149.9,-0.003540504276755528,False,False,110135.4,-0.016703917613381226,False,False,110128.5,-0.022967886718390933,False,False,110096.5,-0.052018178219909714,False,False,2025-09-06 18:29:30+00:00,2025-09-06 18:30:00+00:00,2025-09-06 18:30:30+00:00,2025-09-06 18:31:00+00:00,0.07
2025-09-06 18:29:30+00:00,BTCUSDT,30s,110153.8,110153.8,110147.2,110149.9,0.637,1757183340000,2025-09-06T18:29:00+00:00,110149.9,110149.9,110149.9,50.0,,,,,110150.3,0.0,100.0,VWAP > CLOSE,CENTER,,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,0.0,100.0,EMA < CLOSE,0.0,0.0,0.0,FAST_ABOVE_SLOW,RED,1757183341.5198805,1757183370.863225,15.08,13.255,73.454,119.292,1661021.4028999999,1460108.9068,110149.8,110149.9,110149.85,0.09999999999126885,0.009078541640435174,1.1376838928706148,0.06440797600141165,"[array([1.101498e+05, 9.959000e+00]) array([1.101382e+05, 1.364000e+00])
 array([1.101429e+05, 8.860000e-01])]","[array([1.101499e+05, 5.498000e+00]) array([1.101595e+05, 2.020000e+00])
 array([1.101596e+05, 6.370000e-01])]","[array([1.101498e+05, 1.127700e+01]) array([1.101375e+05, 5.358000e+00])
 array([1.101472e+05, 5.117000e+00])]","[array([1.101473e+05, 1.602900e+01]) array([1.101493e+05, 8.138000e+00])
 array([1.101494e+05, 7.346000e+00])]",12.209,8.155000000000001,1344796.9723999999,898298.0054,15.08,13.255,15.08,13.255,15.08,13.255,951,2825,814,2025-09-06 18:29:00+00:00,0.363,0.274,0.637,34,30,64,110153.8,110153.8,110147.2,110149.9,6.600000000005821,3.900000000008731,0.590909090820361,-1,0.40909090902812384,55.09641858100161,0.1,0.1,19.708029125153175,0.054,0.054,99.99999972451789,99.99999963503649,110153.8,110147.2,0.08899999999999997,0.13971742521237449,0.062499999999023434,27.755,2.3058908304809944,4506.0,110151.5941755862,0,0,0,0.363,0.274,34,30,64,39985.0662,30181.499399999997,0.009953125,110151.59434833571,7,0.42300000000000004,0.637,0.08899999999999997,9803.566800000004,0.5698587118212579,0.4301412866088834,0.13971742521237449,0.062499999999023434,0.637,0.13971742521237449,57,VD_NEUTRAL,0,0,110135.4,-0.013163879404338996,False,False,110128.5,-0.01942807029329503,False,False,110096.5,-0.048479390358043155,False,False,110102.1,-0.04339540934670696,False,False,2025-09-06 18:30:00+00:00,2025-09-06 18:30:30+00:00,2025-09-06 18:31:00+00:00,2025-09-06 18:31:30+00:00,0.07
